"pixel no"	"mm" 	"pixel val" 	"dark frame"	"flat field"	"corrected"	"smoothed"
       963	     7,704	     30066	     0,000	 65535,000	 29094,154	 29094,154
       964	     7,712	     29874	     0,000	 65535,000	 28902,154	 28902,154
       965	     7,720	     30226	     0,000	 65535,000	 29254,154	 29254,154
       966	     7,728	     30322	     0,000	 65535,000	 29350,154	 29350,154
       967	     7,736	     30258	     0,000	 65535,000	 29286,154	 29286,154
       968	     7,744	     30210	     0,000	 65535,000	 29238,154	 29238,154
       969	     7,752	     30242	     0,000	 65535,000	 29270,154	 29270,154
       970	     7,760	     30418	     0,000	 65535,000	 29446,154	 29446,154
       971	     7,768	     30562	     0,000	 65535,000	 29590,154	 29590,154
       972	     7,776	     30578	     0,000	 65535,000	 29606,154	 29606,154
       973	     7,784	     30738	     0,000	 65535,000	 29766,154	 29766,154
       974	     7,792	     30706	     0,000	 65535,000	 29734,154	 29734,154
       975	     7,800	     30834	     0,000	 65535,000	 29862,154	 29862,154
       976	     7,808	     30850	     0,000	 65535,000	 29878,154	 29878,154
       977	     7,816	     30930	     0,000	 65535,000	 29958,154	 29958,154
       978	     7,824	     30818	     0,000	 65535,000	 29846,154	 29846,154
       979	     7,832	     30722	     0,000	 65535,000	 29750,154	 29750,154
       980	     7,840	     30914	     0,000	 65535,000	 29942,154	 29942,154
       981	     7,848	     31058	     0,000	 65535,000	 30086,154	 30086,154
       982	     7,856	     31330	     0,000	 65535,000	 30358,154	 30358,154
       983	     7,864	     31282	     0,000	 65535,000	 30310,154	 30310,154
       984	     7,872	     31298	     0,000	 65535,000	 30326,154	 30326,154
       985	     7,880	     31458	     0,000	 65535,000	 30486,154	 30486,154
       986	     7,888	     31506	     0,000	 65535,000	 30534,154	 30534,154
       987	     7,896	     31506	     0,000	 65535,000	 30534,154	 30534,154
       988	     7,904	     31554	     0,000	 65535,000	 30582,154	 30582,154
       989	     7,912	     31570	     0,000	 65535,000	 30598,154	 30598,154
       990	     7,920	     31682	     0,000	 65535,000	 30710,154	 30710,154
       991	     7,928	     31378	     0,000	 65535,000	 30406,154	 30406,154
       992	     7,936	     31714	     0,000	 65535,000	 30742,154	 30742,154
       993	     7,944	     31874	     0,000	 65535,000	 30902,154	 30902,154
       994	     7,952	     31602	     0,000	 65535,000	 30630,154	 30630,154
       995	     7,960	     31458	     0,000	 65535,000	 30486,154	 30486,154
       996	     7,968	     31090	     0,000	 65535,000	 30118,154	 30118,154
       997	     7,976	     30962	     0,000	 65535,000	 29990,154	 29990,154
       998	     7,984	     31122	     0,000	 65535,000	 30150,154	 30150,154
       999	     7,992	     31090	     0,000	 65535,000	 30118,154	 30118,154
      1000	     8,000	     30754	     0,000	 65535,000	 29782,154	 29782,154
      1001	     8,008	     30962	     0,000	 65535,000	 29990,154	 29990,154
      1002	     8,016	     31186	     0,000	 65535,000	 30214,154	 30214,154
      1003	     8,024	     31378	     0,000	 65535,000	 30406,154	 30406,154
      1004	     8,032	     31698	     0,000	 65535,000	 30726,154	 30726,154
      1005	     8,040	     31826	     0,000	 65535,000	 30854,154	 30854,154
      1006	     8,048	     31826	     0,000	 65535,000	 30854,154	 30854,154
      1007	     8,056	     32018	     0,000	 65535,000	 31046,154	 31046,154
      1008	     8,064	     32082	     0,000	 65535,000	 31110,154	 31110,154
      1009	     8,072	     32018	     0,000	 65535,000	 31046,154	 31046,154
      1010	     8,080	     32194	     0,000	 65535,000	 31222,154	 31222,154
      1011	     8,088	     32178	     0,000	 65535,000	 31206,154	 31206,154
      1012	     8,096	     32034	     0,000	 65535,000	 31062,154	 31062,154
      1013	     8,104	     31954	     0,000	 65535,000	 30982,154	 30982,154
      1014	     8,112	     31906	     0,000	 65535,000	 30934,154	 30934,154
      1015	     8,120	     32210	     0,000	 65535,000	 31238,154	 31238,154
      1016	     8,128	     32258	     0,000	 65535,000	 31286,154	 31286,154
      1017	     8,136	     32258	     0,000	 65535,000	 31286,154	 31286,154
      1018	     8,144	     32322	     0,000	 65535,000	 31350,154	 31350,154
      1019	     8,152	     32370	     0,000	 65535,000	 31398,154	 31398,154
      1020	     8,160	     32578	     0,000	 65535,000	 31606,154	 31606,154
      1021	     8,168	     32242	     0,000	 65535,000	 31270,154	 31270,154
      1022	     8,176	     32066	     0,000	 65535,000	 31094,154	 31094,154
      1023	     8,184	     31986	     0,000	 65535,000	 31014,154	 31014,154
      1024	     8,192	     32018	     0,000	 65535,000	 31046,154	 31046,154
      1025	     8,200	     31954	     0,000	 65535,000	 30982,154	 30982,154
      1026	     8,208	     31970	     0,000	 65535,000	 30998,154	 30998,154
      1027	     8,216	     31842	     0,000	 65535,000	 30870,154	 30870,154
      1028	     8,224	     31986	     0,000	 65535,000	 31014,154	 31014,154
      1029	     8,232	     31922	     0,000	 65535,000	 30950,154	 30950,154
      1030	     8,240	     31970	     0,000	 65535,000	 30998,154	 30998,154
      1031	     8,248	     31858	     0,000	 65535,000	 30886,154	 30886,154
      1032	     8,256	     31762	     0,000	 65535,000	 30790,154	 30790,154
      1033	     8,264	     31762	     0,000	 65535,000	 30790,154	 30790,154
      1034	     8,272	     31954	     0,000	 65535,000	 30982,154	 30982,154
      1035	     8,280	     32050	     0,000	 65535,000	 31078,154	 31078,154
      1036	     8,288	     31874	     0,000	 65535,000	 30902,154	 30902,154
      1037	     8,296	     31826	     0,000	 65535,000	 30854,154	 30854,154
      1038	     8,304	     31730	     0,000	 65535,000	 30758,154	 30758,154
      1039	     8,312	     31698	     0,000	 65535,000	 30726,154	 30726,154
      1040	     8,320	     31714	     0,000	 65535,000	 30742,154	 30742,154
      1041	     8,328	     31634	     0,000	 65535,000	 30662,154	 30662,154
      1042	     8,336	     31762	     0,000	 65535,000	 30790,154	 30790,154
      1043	     8,344	     31618	     0,000	 65535,000	 30646,154	 30646,154
      1044	     8,352	     31666	     0,000	 65535,000	 30694,154	 30694,154
      1045	     8,360	     31602	     0,000	 65535,000	 30630,154	 30630,154
      1046	     8,368	     31762	     0,000	 65535,000	 30790,154	 30790,154
      1047	     8,376	     31602	     0,000	 65535,000	 30630,154	 30630,154
      1048	     8,384	     31586	     0,000	 65535,000	 30614,154	 30614,154
      1049	     8,392	     31426	     0,000	 65535,000	 30454,154	 30454,154
      1050	     8,400	     31442	     0,000	 65535,000	 30470,154	 30470,154
      1051	     8,408	     31410	     0,000	 65535,000	 30438,154	 30438,154
      1052	     8,416	     31314	     0,000	 65535,000	 30342,154	 30342,154
      1053	     8,424	     31362	     0,000	 65535,000	 30390,154	 30390,154
      1054	     8,432	     31282	     0,000	 65535,000	 30310,154	 30310,154
      1055	     8,440	     31122	     0,000	 65535,000	 30150,154	 30150,154
      1056	     8,448	     31442	     0,000	 65535,000	 30470,154	 30470,154
      1057	     8,456	     31634	     0,000	 65535,000	 30662,154	 30662,154
      1058	     8,464	     31426	     0,000	 65535,000	 30454,154	 30454,154
      1059	     8,472	     31346	     0,000	 65535,000	 30374,154	 30374,154
      1060	     8,480	     31378	     0,000	 65535,000	 30406,154	 30406,154
      1061	     8,488	     31346	     0,000	 65535,000	 30374,154	 30374,154
      1062	     8,496	     31474	     0,000	 65535,000	 30502,154	 30502,154
      1063	     8,504	     31234	     0,000	 65535,000	 30262,154	 30262,154
      1064	     8,512	     31314	     0,000	 65535,000	 30342,154	 30342,154
      1065	     8,520	     31266	     0,000	 65535,000	 30294,154	 30294,154
      1066	     8,528	     31170	     0,000	 65535,000	 30198,154	 30198,154
      1067	     8,536	     31154	     0,000	 65535,000	 30182,154	 30182,154
      1068	     8,544	     31234	     0,000	 65535,000	 30262,154	 30262,154
      1069	     8,552	     31058	     0,000	 65535,000	 30086,154	 30086,154
      1070	     8,560	     30962	     0,000	 65535,000	 29990,154	 29990,154
      1071	     8,568	     30546	     0,000	 65535,000	 29574,154	 29574,154
      1072	     8,576	     30514	     0,000	 65535,000	 29542,154	 29542,154
      1073	     8,584	     30210	     0,000	 65535,000	 29238,154	 29238,154
      1074	     8,592	     30082	     0,000	 65535,000	 29110,154	 29110,154
      1075	     8,600	     29970	     0,000	 65535,000	 28998,154	 28998,154
      1076	     8,608	     29970	     0,000	 65535,000	 28998,154	 28998,154
      1077	     8,616	     29794	     0,000	 65535,000	 28822,154	 28822,154
      1078	     8,624	     29618	     0,000	 65535,000	 28646,154	 28646,154
      1079	     8,632	     29634	     0,000	 65535,000	 28662,154	 28662,154
      1080	     8,640	     29810	     0,000	 65535,000	 28838,154	 28838,154
      1081	     8,648	     29650	     0,000	 65535,000	 28678,154	 28678,154
      1082	     8,656	     29490	     0,000	 65535,000	 28518,154	 28518,154
      1083	     8,664	     29314	     0,000	 65535,000	 28342,154	 28342,154
      1084	     8,672	     29186	     0,000	 65535,000	 28214,154	 28214,154
      1085	     8,680	     29122	     0,000	 65535,000	 28150,154	 28150,154
      1086	     8,688	     29250	     0,000	 65535,000	 28278,154	 28278,154
      1087	     8,696	     29218	     0,000	 65535,000	 28246,154	 28246,154
      1088	     8,704	     28754	     0,000	 65535,000	 27782,154	 27782,154
      1089	     8,712	     28786	     0,000	 65535,000	 27814,154	 27814,154
      1090	     8,720	     28946	     0,000	 65535,000	 27974,154	 27974,154
      1091	     8,728	     28722	     0,000	 65535,000	 27750,154	 27750,154
      1092	     8,736	     28498	     0,000	 65535,000	 27526,154	 27526,154
      1093	     8,744	     28434	     0,000	 65535,000	 27462,154	 27462,154
      1094	     8,752	     28354	     0,000	 65535,000	 27382,154	 27382,154
      1095	     8,760	     28130	     0,000	 65535,000	 27158,154	 27158,154
      1096	     8,768	     27858	     0,000	 65535,000	 26886,154	 26886,154
      1097	     8,776	     27986	     0,000	 65535,000	 27014,154	 27014,154
      1098	     8,784	     27954	     0,000	 65535,000	 26982,154	 26982,154
      1099	     8,792	     27730	     0,000	 65535,000	 26758,154	 26758,154
      1100	     8,800	     27762	     0,000	 65535,000	 26790,154	 26790,154
      1101	     8,808	     27410	     0,000	 65535,000	 26438,154	 26438,154
      1102	     8,816	     27266	     0,000	 65535,000	 26294,154	 26294,154
      1103	     8,824	     27426	     0,000	 65535,000	 26454,154	 26454,154
      1104	     8,832	     27282	     0,000	 65535,000	 26310,154	 26310,154
      1105	     8,840	     27154	     0,000	 65535,000	 26182,154	 26182,154
      1106	     8,848	     27106	     0,000	 65535,000	 26134,154	 26134,154
      1107	     8,856	     26946	     0,000	 65535,000	 25974,154	 25974,154
      1108	     8,864	     27042	     0,000	 65535,000	 26070,154	 26070,154
      1109	     8,872	     26818	     0,000	 65535,000	 25846,154	 25846,154
      1110	     8,880	     26626	     0,000	 65535,000	 25654,154	 25654,154
      1111	     8,888	     26642	     0,000	 65535,000	 25670,154	 25670,154
      1112	     8,896	     26546	     0,000	 65535,000	 25574,154	 25574,154
      1113	     8,904	     26514	     0,000	 65535,000	 25542,154	 25542,154
      1114	     8,912	     26578	     0,000	 65535,000	 25606,154	 25606,154
      1115	     8,920	     26274	     0,000	 65535,000	 25302,154	 25302,154
      1116	     8,928	     26258	     0,000	 65535,000	 25286,154	 25286,154
      1117	     8,936	     26194	     0,000	 65535,000	 25222,154	 25222,154
      1118	     8,944	     25954	     0,000	 65535,000	 24982,154	 24982,154
      1119	     8,952	     25906	     0,000	 65535,000	 24934,154	 24934,154
      1120	     8,960	     25586	     0,000	 65535,000	 24614,154	 24614,154
      1121	     8,968	     25330	     0,000	 65535,000	 24358,154	 24358,154
      1122	     8,976	     25426	     0,000	 65535,000	 24454,154	 24454,154
      1123	     8,984	     25266	     0,000	 65535,000	 24294,154	 24294,154
      1124	     8,992	     25138	     0,000	 65535,000	 24166,154	 24166,154
      1125	     9,000	     25298	     0,000	 65535,000	 24326,154	 24326,154
      1126	     9,008	     25186	     0,000	 65535,000	 24214,154	 24214,154
      1127	     9,016	     24482	     0,000	 65535,000	 23510,154	 23510,154
      1128	     9,024	     23730	     0,000	 65535,000	 22758,154	 22758,154
      1129	     9,032	     23266	     0,000	 65535,000	 22294,154	 22294,154
      1130	     9,040	     22930	     0,000	 65535,000	 21958,154	 21958,154
      1131	     9,048	     22898	     0,000	 65535,000	 21926,154	 21926,154
      1132	     9,056	     22898	     0,000	 65535,000	 21926,154	 21926,154
      1133	     9,064	     23090	     0,000	 65535,000	 22118,154	 22118,154
      1134	     9,072	     22994	     0,000	 65535,000	 22022,154	 22022,154
      1135	     9,080	     23122	     0,000	 65535,000	 22150,154	 22150,154
      1136	     9,088	     23058	     0,000	 65535,000	 22086,154	 22086,154
      1137	     9,096	     23202	     0,000	 65535,000	 22230,154	 22230,154
      1138	     9,104	     23234	     0,000	 65535,000	 22262,154	 22262,154
      1139	     9,112	     23378	     0,000	 65535,000	 22406,154	 22406,154
      1140	     9,120	     23410	     0,000	 65535,000	 22438,154	 22438,154
      1141	     9,128	     23490	     0,000	 65535,000	 22518,154	 22518,154
